text,label
"Le pouvoir que peuvent exercer les organes et les institutions de l' UE est tel que nous ne pouvons pas leur accorder ce pouvoir sans le contrôle adéquat qu' impliquerait une Charte des droits .",Scotland
"Si nous établissons une Charte des droits qui surcharge la Cour de justice et ameute des foules chaque semaine au Luxembourg , nous détruirons notre objectif .",Scotland
"Nous devons faire en sorte que les droits soient essentiellement protégés dans les cours nationales et dans une juridiction de contrôle , telle qu' elle est exercée au niveau européen .",Scotland
"Si nous n' atteignons pas cet objectif , nous échouerons dans tout .",Scotland
"Monsieur le Président , pourquoi avons -nous besoin d' une telle Charte ?",Scotland
"Ce n' est certainement pas , comme l' a dit M. Berthu , pour créer un super État européen , mais plutôt , comme l' a souligné Mme Berès , pour que les citoyens d' aujourd'hui et de demain sachent que notre Communauté est désormais une communauté de valeurs : des valeurs basées sur la démocratie , la liberté , l' égalité , la solidarité et le respect de la diversité , des valeurs - et j' attire l' attention de Mme Garaud sur ce point - qui unissent les Européens à travers les frontières , du nord au sud , de l' est à l' ouest de la Communauté .",Scotland
"La question n' est pas de savoir si nous avons besoin d' une telle Charte , mais quel statut cette Charte devrait avoir .",Scotland
"D' aucuns ont affirmé que la Charte devrait être un simple recueil , sous une forme lisible , de tous les droits existant actuellement au sein de l' Union européenne .",Scotland
"Je pense que , si nous avons une équipe de 60 hommes politiques planchant sur la Convention , c' est parce qu' il est de notre devoir de mettre le doigt sur les lacunes des droits existants , d' identifier les faiblesses des structures existantes et de montrer la volonté politique de corriger ces faiblesses .",Scotland
"La Charte doit , dès lors , combler les lacunes des droits existants et elle doit être contraignante pour les institutions de l' Union européenne .",Scotland
"Il doit y avoir une liste de droits qui seront directement maintenus par les cours , ainsi qu' une liste de droits généraux que les institutions de la Communauté et d' autres devront prendre en considération au moment de préparer leurs politiques ; d' aucunes pour la Cour de justice , d' autres servant simplement de base utile pour prendre d' autres décisions .",Scotland
"Ce qui ne fait aucun doute , et ce qui unit la plupart des députés qui veulent une telle Charte , c' est qu' elle doit s' inscrire dans les Traités .",Scotland
"Si nous voulons qu' elle fasse impression sur le citoyen , elle doit figurer dans les traités de l' Union européenne .",Scotland
"Monsieur le Président , je voudrais tout d' abord me réjouir de l' approche générale de la Commission concernant la CIG .",Scotland
"Le fait qu' elle nous apporte , sous forme de présentation révisable , des précisions sur certaines questions est très utile .",Scotland
"Ensuite , je suis d' accord avec la Commission qu' il s' agit en effet d' un sujet extrêmement sensible .",Scotland
"La fiscalité et la sécurité sociale font partie de ce que Mme Thatcher appelait les coins et recoins de la vie quotidienne .",Scotland
"Elles touchent les États membres et leurs citoyens de manière très sensible et nous devons être très prudents avant que la Communauté n' intervienne dans ces domaines .",Scotland
"D' après ce que j' ai entendu , la Commission a vu assez juste et je voudrais poser quelques questions dans un but de clarté .",Scotland
"Je n' ai par contre pas compris lorsqu'il a parlé d' autres mesures directement liées au bon fonctionnement du marché intérieur .",Scotland
"De quelle manière cela sera -t-il défini ?",Scotland
"Cela semble bien mais comment définissez -vous une mesure nécessaire au bon fonctionnement du marché intérieur ?",Scotland
"C' est une question sujette à un profond débat .",Scotland
"Il y a aussi la question de l' harmonisation ou de la coordination : la coordination de l' un peut être l' harmonisation de l' autre et nous avons besoin que ces deux concepts soient clairement définis , si nous voulons que cela fonctionne .",Scotland
"Je lui souhaite de réussir dans ce domaine parce qu' il s' agit d' un domaine où il nous faut progresser .",Scotland
"Mais il ne sera pas facile de parvenir à un accord et je voudrais voir le document en détail avant d' émettre un jugement sur ce que le commissaire a déclaré cet après-midi .",Scotland
"Je suis heureux d' entendre les commentaires du commissaire sur la Charte .",Scotland
"Je voudrais l' engager à donner davantage de détails sur la nature de la campagne .",Scotland
"Mercredi dernier , nous avons lancé avec succès la campagne d' information européenne associant des commissaires et des membres du Parlement européens .",Scotland
"Je voudrais que le commissaire me rassure quant au fait que lorsque la campagne sera décentralisée , les bureaux d' information dans les États membres associeront automatiquement des membres du Parlement européen aux campagnes d' information .",Scotland
"Après tout , ce sont les membres du Parlement qui sont sensés représenter les citoyens .",Scotland
"Nous sommes au moins aussi bien placés que la Commission pour engager ce dialogue avec les citoyens .",Scotland
"Monsieur le Président , la commission de l' industrie , après maintes discussions et réflexions sérieuses , est dans son écrasante majorité opposées aux plafonds proposés par la Commission et ce , quels que soient les groupes ou les nationalités .",Scotland
"Les plafonds de la Commission économique pour l' Europe des Nations unies ont été acceptés par tous le États membres , par les pays candidats et d' une manière globale , dans un protocole signé pas plus tard qu' en novembre 1999 à Göteborg .",Scotland
"Pourquoi la Commission a -t-elle proposé des plafonds encore plus stricts et substantiellement plus chers un mois plus tard seulement ?",Scotland
"Je crois comprendre que les groupes , le Parlement dans son ensemble , sont divisés sur cette question , entre , d' une part , défenseurs de la commission de l' environnement , de la santé publique et de la politique des consommateurs et , d' autre part , défenseurs de la ligne de la commission de l' industrie .",Scotland
"Les députés du Parlement devraient être conscients des implications sérieuses pour nos industries , notre agriculture , notre compétitivité , les emplois et - à vrai dire - les citoyens et nos électeurs , si la proposition de la Commission l' emportait .",Scotland
"La commission de l' industrie invite instamment cette Assemblée à voter en faveur des amendements introduits en mon nom et celui de M. Bowe .",Scotland
"Ce sont les amendements adoptés par la commission de l' industrie .",Scotland
"Les plafonds des Nations unies sont assez ambitieux pour que nous atteignions , en un temps raisonnable , nos objectifs adoptés sur le plan international .",Scotland
"La commission de l' industrie souhaite voir ces seuils appliqués pleinement et correctement au sein de l' Union européenne et d' une manière globale .",Scotland
"La Commission peut alors s' occuper de faire en sorte que ce soit le cas , de perfectionner les modèles utilisés et , éventuellement , avancer de nouvelles propositions dans deux ou trois ans sur la base d' arguments beaucoup plus convaincants concernant les coûts et bénéfices pertinents .",Scotland
